1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 50, 7, 239, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 3, 124, 132, 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 113, 0, 41, 16, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 190, 89, 0, 38, 8, 68, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 92, 2, 0, 56, 238, 37, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 56, 0, 0, 138, 1, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 7, 0, 0, 130, 209, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 2, 0, 0, 87, 216, 3, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 38, 0, 0, 0, 9, 255, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 168, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 179, 7, 14, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 122, 241, 156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 174, 189, 137, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 80, 40, 252, 9, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 2, 139, 40, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 47, 0, 95, 225, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 21, 0, 50, 77, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 18, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 12, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 2, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 68, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 5, 7, 150, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 5, 21, 230, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 72, 0, 36, 52, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 48, 67, 0, 96, 210, 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 246, 9, 0, 53, 229, 199, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 19, 222, 0, 0, 191, 147, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 208, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 219, 82, 173, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 209, 42, 8, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 187, 175, 60, 73, 166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 225, 5, 10, 233, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 122, 0, 248, 27, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 25, 0, 118, 153, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 192, 76, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 0, 52, 230, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 12, 0, 0, 17, 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 0, 0, 8, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 1, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 3, 84, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 18, 145, 238, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 26, 51, 87, 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 5, 106, 128, 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 114, 0, 211, 54, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 45, 0, 248, 249, 236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 188, 9, 0, 244, 29, 59, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 23, 240, 0, 0, 160, 166, 66, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 96, 203, 0, 0, 54, 74, 129, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 219, 0, 0, 0, 150, 227, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 41, 0, 0, 0, 34, 31, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 203, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 18, 158, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 38, 35, 225, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 16, 69, 114, 154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 84, 6, 133, 148, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 83, 0, 190, 19, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 66, 58, 0, 41, 58, 127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 3, 0, 166, 33, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 91, 0, 0, 219, 232, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 9, 0, 0, 4, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 253, 161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 49, 231, 145, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 179, 4, 254, 194, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 35, 128, 203, 168, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 152, 37, 5, 214, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 31, 0, 242, 47, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 26, 0, 28, 112, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 7, 0, 2, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 80, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 24, 224, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46, 50, 168, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 125, 205, 27, 183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 24, 234, 77, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 64, 1, 68, 114, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 231, 233, 0, 35, 50, 70, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 180, 25, 0, 211, 50, 68, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 25, 67, 0, 0, 136, 186, 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 27, 0, 0, 191, 118, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 1, 0, 0, 131, 84, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 144, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 5, 20, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 12, 136, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 17, 27, 58, 197, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 15, 55, 187, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 6, 114, 15, 117, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 107, 0, 245, 144, 185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 70, 124, 0, 1, 147, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 204, 23, 0, 8, 213, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 162, 0, 0, 153, 43, 155, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 39, 117, 0, 0, 140, 136, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 237, 31, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 8, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 114, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 18, 4, 175, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 9, 36, 108, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 12, 0, 66, 102, 129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 52, 0, 86, 93, 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 153, 2, 0, 224, 137, 212, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 11, 159, 0, 0, 241, 215, 80, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 75, 29, 0, 0, 207, 215, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 5, 0, 0, 236, 147, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 35, 0, 0, 0, 44, 179, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 43, 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 237, 63, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 212, 75, 179, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 37, 20, 219, 253, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 61, 74, 210, 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 135, 5, 250, 216, 229, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 191, 0, 242, 185, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 77, 0, 251, 127, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 120, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 126, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 137, 10, 24, 205, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 215, 8, 227, 64, 160, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 94, 0, 210, 127, 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 36, 0, 210, 87, 212, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 211, 6, 0, 202, 167, 79, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 16, 0, 0, 176, 47, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 5, 0, 0, 238, 207, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0, 0, 100, 170, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 0, 0, 0, 17, 105, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 123, 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 71, 217, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 89, 35, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22, 116, 166, 110, 196, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 230, 115, 42, 36, 217, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 176, 3, 244, 49, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14, 90, 0, 31, 140, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 26, 0, 0, 225, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 132, 228, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 0, 0, 52, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 2, 0, 0, 31, 160, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 4, 0, 0, 20, 69, 53, 0, 0, 0, 0, 0, 0, 1, 0, 0, 6, 130, 0, 0, 0, 99, 158, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57, 4, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 27, 52, 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 112, 57, 250, 189, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 64, 58, 239, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 207, 4, 185, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 60, 5, 255, 14, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 54, 0, 144, 142, 234, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 71, 33, 0, 137, 148, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 5, 175, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 245, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, epithelium
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 100, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 241, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 90, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 252, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 25, 154, 138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 62, 146, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 9, 0, 103, 28, 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 2, 0, 119, 56, 180, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 116, 0, 0, 245, 122, 109, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 130, 53, 0, 0, 127, 21, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 1, 0, 0, 94, 241, 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 182, 182, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 75, 73, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 10, 134, 188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 41, 92, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 57, 5, 102, 134, 155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 76, 0, 206, 193, 224, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 62, 0, 86, 191, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 21, 24, 0, 173, 174, 229, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 17, 212, 0, 0, 218, 36, 16, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 119, 153, 0, 0, 202, 47, 221, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 2, 0, 0, 235, 248, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 86, 0, 0, 0, 151, 77, stroma
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 74, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 124, 48, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 8, 90, 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 109, 46, 240, 215, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 159, 167, 101, 154, 164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 33, 232, 231, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 29, 229, 0, 25, 216, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 242, 0, 11, 13, 129, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 17, 0, 83, 190, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 101, 0, 0, 183, 224, 8, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 39, 13, 0, 0, 219, 23, 58, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 78, 2, 0, 0, 122, 205, 163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 44, 0, 0, 0, 170, 115, epithelium
